ablation_name,elapsed_seconds,evaluated_validation_tokens,final_val_perplexity,parameter_count,retention_rate,run_id,run_status,seed,tokenizer_hash,train_tokens,validation_tokens,variant,vocab_size
ablation_v2_full,61.15025499998592,53248,16.693975808853,10854528,0.8505564387917329,model_ablation:wikitext2_paper:small:ablation_v2_full:1:completed_training:2026-06-04T12:07:32+00:00,completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,hdqspp_v2,283
ablation_v2_without_length_prior,57.60068339999998,53248,12.233692649148479,10854528,0.8505564387917329,model_ablation:wikitext2_paper:small:ablation_v2_without_length_prior:1:completed_training:2026-06-04T12:08:30+00:00,completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,v2_without_length_prior,283
ablation_v2_without_distribution_preservation,57.63005479998537,53248,12.103052386661625,10854528,0.8505564387917329,model_ablation:wikitext2_paper:small:ablation_v2_without_distribution_preservation:1:completed_training:2026-06-04T12:09:27+00:00,completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,v2_without_distribution_preservation,283
ablation_v2_without_token_frequency_preservation,56.91411979999975,53248,12.089936489526806,10854528,0.8505564387917329,model_ablation:wikitext2_paper:small:ablation_v2_without_token_frequency_preservation:1:completed_training:2026-06-04T12:10:24+00:00,completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,v2_without_token_frequency_preservation,283
ablation_v2_without_repetition_penalty,51.196226000000024,53248,12.720421457190847,10854528,0.8505564387917329,model_ablation:wikitext2_paper:small:ablation_v2_without_repetition_penalty:1:completed_training:2026-06-04T12:11:16+00:00,completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,v2_without_repetition_penalty,283
random_same_keep_rate,,53248,12.109757474784752,10854528,0.5993640699523053,train:wikitext2_paper:small:random_same_keep_rate:1:completed_training:2026-06-04T11:55:52+00:00,reference_completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,reference_existing_training,283
dedup_only,,53248,12.119296511811687,10854528,0.9920508744038156,train:wikitext2_paper:small:dedup_only:1:completed_training:2026-06-04T11:56:53+00:00,reference_completed_training,1,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,1228800,244780,reference_existing_training,283
