method_name,doc_id,utility_score,risk_score,diversity_score,filter_score,lm_smoke_metric,correlation_diagnostic,sample_size,insufficient_evidence,notes
urd_fixed,wikitext2-smoke-train-0,0.8346356090624261,0.011538461538461539,0.9825113039162001,0.43943432498986457,11.80229926109314,unavailable_no_per_document_utility_target,3,True,Smoke diagnostic hook only; no full-scale proxy-utility mismatch conclusion.
urd_fixed,wikitext2-smoke-train-1,0.852551803434138,0.00528169014084507,0.9755915614918318,0.44083785814991167,11.80229926109314,unavailable_no_per_document_utility_target,3,True,Smoke diagnostic hook only; no full-scale proxy-utility mismatch conclusion.
urd_fixed,wikitext2-smoke-train-2,0.8231906928069501,0.005514705882352941,0.936044905166603,0.4131399392899892,11.80229926109314,unavailable_no_per_document_utility_target,3,True,Smoke diagnostic hook only; no full-scale proxy-utility mismatch conclusion.
